source_shop,page,artist,title,format,url,ean,price_current,price_original,raw_name,description_snippet,scraped_at
dgmoutlet,1,Alan Silvestri,Beowulf,LP,https://www.dgmoutlet.nl/alan-silvestri-beowulf-lp/843563175132,843563175132,27.99,36.99,Alan Silvestri - Beowulf (LP),"LP Coloured Vinyl 1 stuk(s) Introductie: 2024-08-30 Productbeschrijving Beowulf van Alan Silvestri, met release datum 30 augustus 2024, bevat de volgende nummers: ""gently as she goes"", ""im here to kill a monster"", ""a hero comes home"", ""I am beowulf"" en meer.Deze versie van Beowulf verschijnt als een 1xLP.Het product bevat een splatter, zilver & rood vinyl. Tracklist 1. Beowulf Main Title - Alan Silvestri 2. First Grendel Attack - Alan Silvestri 3. Gently As She Goes - Alan Silvestri 4. What We Need Is A Hero - Alan Silvestri 5. Im Here To Kill A Monster - Alan Silvestri 6. I Did Not Win The Race - Alan Silvestri 7. A Hero Comes Home - Alan Silvestri 8. Second Grendel Attack - Alan Silvestri 9. I Am Beowulf - Alan Silvestri 10. The Seduction - Alan Silvestri 11. King Beowulf - Alan Silvestri 12. He Has A Story To Tell - Alan Silvestri 13. Full Of Fine Promises - Alan Silvestri 14. Beowulf Slays The Beast - Alan Silvestri 15. He Was The Best Of Us - Alan Silvestri 16. The Final Seduction - Alan Silvestri 17. A Hero Comes Home (end Credits Version) - Alan Silvestri",2026-03-15T11:53:59.989170+00:00
dgmoutlet,1,Alan Silvestri,The Electric State,LP,https://www.dgmoutlet.nl/alan-silvestri-the-electric-state-lp/0810155841003,0810155841003,37.99,49.99,Alan Silvestri - The Electric State (LP),"LPStandard Edition2 stuk(s)Introductie: 2025-09-26 The Electric State van Alan Silvestri, met release datum 26 september 2025, bevat de volgende nummers: ""Do You Feel The Air On Your Face"", ""It's Time To Zoom"", ""Power Save Mode"", ""He's Marked for Deactivation"" en meer.Deze versie van The Electric State verschijnt als een 2xLP.Het product bevat een smoke vinyl. Ook bevat het een smoke vinyl. Tracklist 11. We're Always Connected - Silvestri, Alan2. The Year The World Changed - Silvestri, Alan3. Do You Feel The Air On Your Face - Silvestri, Alan4. Kid Cosmo - Silvestri, Alan5. It's Time To Zoom - Silvestri, Alan6. The Dr. With The Glasses - Silvestri, Alan7. Power Save Mode - Silvestri, Alan8. Not Some Spring Break Hot Spot - Silvestri, Alan9. He's Marked For Deactivation - Silvestri, Alan10. Scavenger Bots - Silvestri, Alan11. See Where The Day Takes Us - Silvestri, Alan12. The Cradle Of A New Mechanized Civilization - Silvestri, Alan13. Kid Cosmo Movie Night - Silvestri, AlanTracklist 21. Nothing But Oil Stains And Screws - Silvestri, Alan2. What's The Call Pops - Silvestri, Alan3. The Butcher Of Schenectady - Silvestri, Alan4. Consequences - Silvestri, Alan5. You're Not Alone - Silvestri, Alan6. Here's Johnny - Silvestri, Alan7. Poor Taco - Silvestri, Alan8. God Bless America - Silvestri, Alan9. It's Coming From Me - Silvestri, Alan10. We're Running Out Of Time - Silvestri, Alan11. The Day Is Ours - Silvestri, Alan12. We Live - Silvestri, Alan",2026-03-15T11:53:59.989170+00:00
dgmoutlet,1,Alan Sparhawk,"White Roses, My God",LP - Coloured Vinyl,https://www.dgmoutlet.nl/alan-sparhawk-white-roses-my-god-lp-coloured-vinyl/0098787165500,0098787165500,21.99,36.99,"Alan Sparhawk - White Roses, My God (LP) (Coloured Vinyl)","LP Coloured Vinyl 1 stuk(s) Introductie: 2024-09-27 Productbeschrijving White Roses, My God is een album van Alan Sparhawk uit 2024 en is uitgebracht onder het label Sub Pop Tracklist 1. Get Still - Alan Sparhawk 2. I Made This Beat - Alan Sparhawk 3. Not The 1 - Alan Sparhawk 4. Can U Hear - Alan Sparhawk 5. Heaven - Alan Sparhawk 6. Brother - Alan Sparhawk 7. Black Water - Alan Sparhawk 8. Feel Something - Alan Sparhawk 9. Station - Alan Sparhawk 10. Somebody Else's Room - Alan Sparhawk 11. Project 4 Ever - Alan Sparhawk",2026-03-15T11:53:59.989170+00:00
dgmoutlet,1,Albert Ayler,My Name Is Albert Ayler - Jazz - LP,LP,https://www.dgmoutlet.nl/albert-ayler-my-name-is-albert-ayler-jazz-lp/AS8033706211212,8033706211212,17.99,32.99,Albert Ayler - My Name Is Albert Ayler - Jazz - LP,"Koopjeshoek, let op Lp is nieuw en geseald alleen de hoes heeft lichte vouwen, Artiest(en): Albert Ayler, LP , 1 plaat , Verzamelalbum , 18 maart 2016, Tracklist Plaat1. Albert Ayler - Introduction By Albert Ayler2. Albert Ayler - Bye Bye Blackbird3. Albert Ayler - Billie's Bounce4. Albert Ayler - Summertime5. Albert Ayler - On Green Dolphin Street6. Albert Ayler - C. T.",2026-03-15T11:53:59.989170+00:00
dgmoutlet,2,Albert King,7-Born Under A Bad Sign - 7 inch - Single,,https://www.dgmoutlet.nl/albert-king-7-born-under-a-bad-sign-7-inch-single/AS081227947507,081227947507,11.99,14.99,Albert King - 7-Born Under A Bad Sign - 7 inch - Single,"Artiest(en): Albert King, Paul Butterfield, 7 inch , 1 plaat , 16 april 2016, Tracklist Plaat1. Born Under a Bad Sign2. Born Under a Bad Sign, Productinformatie, UitgeverUniversal MusicArtiest(en)Albert King Paul ButterfUitvoering7 inch, 1 plaatOorspronkelijke release2016-04-16Releasedatum16 april 2016EAN0081227947507",2026-03-15T11:54:05.440301+00:00
dgmoutlet,2,Alberto Iglesias,The Room Next Door,2 LP - Original Soundtrack,https://www.dgmoutlet.nl/alberto-iglesias-the-room-next-door-2-lp-original-soundtrack/8436560849568,8436560849568,34.99,43.99,Alberto Iglesias - The Room Next Door (2 LP) (Original Soundtrack),"LPStandard Edition2 stuk(s)Introductie: 2024-10-18 The Room Next Door van Alberto Iglesias is een originele soundtrack die werd gecomponeerd voor de gelijknamige film van Pedro Almodóvar, uitgebracht in 2024. Het album is verschenen als een dubbele LP en bevat een groot aantal composities die de emoties en thema’s van de film ondersteunen. Het genre van deze uitgave is duidelijk te plaatsen onder soundtrack en hedendaagse klassieke muziek, met een sterke nadruk op grootschalige orkestrale structuren die typerend zijn voor het werk van Iglesias.Alberto Iglesias staat bekend om zijn subtiele, elegante en filmische stijl, en weet dit ook in dit album voort te zetten met een van zijn meest intense, emotioneel geladen scores tot nu toe. De muziek vormt een tweede huid onder de verhaallijnen en de personages van de film, waarin thema’s als vriendschap, verlies en existentiële eenzaamheid centraal staan. Gedurende het album wisselen zachte, fragiele passages zich af met dramatisch opbouwende orkestraties, wat zorgt voor een gevoelig en meeslepend geheel.Onder de tracks die opvallen zijn onder meer Opening Titles, waarin direct een melancholische toon wordt gezet door het gebruik van delicate snaarinstrumenten in combinatie met pianoklanken. Een andere noemenswaardige compositie is Snow Is Falling Upon the Living and the Dead, waar de zorgvuldig opgebouwde spanning voelbaar is via de oplopende strijkers en subtiele blazers. Tot slot is Letter to the Beyond een sleutelmoment op het album, waarin de muziek overgaat in een sereen en reflectief karakter dat de tragiek en schoonheid van het verhaal vangt.The Room Next Door laat horen waarom Iglesias wordt gezien als een van de voornaamste soundtrackcomponisten van deze tijd. Zijn werk op dit tweeluik-LP album weet niet alleen de gevoelswereld van Almodóvars film te versterken, maar biedt ook als zelfstandig luisterwerk een rijke, cinematografische ervaring. Tracklist 11. Opening Titles - Alberto Iglesias2. Rizzoli - Alberto Iglesias3. The War In My Head - Alberto Iglesias4. Lincoln Center - Alberto Iglesias5. Diner - Alberto Iglesias6. Snow Is Falling Under The Living And The Dead - Alberto Iglesias7. Kitchen N.Y. - Alberto Iglesias8. The House In The Woods - Alberto Iglesias9. Burning House - Alberto Iglesias10. Sex Is The Best Shield - Alberto Iglesias11. Pink Colored Snowflakes - Alberto Iglesias12. The Goodbye - Alberto Iglesias13. Dawn - Alberto Iglesias14. Ingrid Doubts - Alberto IglesiasTracklist 21. Left Behind - Alberto Iglesias2. The Waiting House - Alberto Iglesias3. Return Journey - Alberto Iglesias4. Death In My Hands - Alberto Iglesias5. Martha's Lesson - Alberto Iglesias6. Michelle - Alberto Iglesias7. Inside The Car - Alberto Iglesias8. The Interrogation - Alberto Iglesias9. Parallel Loungers - Alberto Iglesias10. Letter To The Beyond - Alberto Iglesias11. Music Decenters Me - Alberto Iglesias12. Closing Credits - Alberto Iglesias",2026-03-15T11:54:05.440301+00:00
dgmoutlet,2,Alesha Dixon,The Alesha Show LP,LP,https://www.dgmoutlet.nl/alesha-dixon-the-alesha-show-lp/5054197762680,5054197762680,25.99,34.99,Alesha Dixon - The Alesha Show LP,"LP Standard Edition 1 stuk(s) Introductie: 2023-11-24 Productbeschrijving Alesha Show van Alesha Dixon, met release datum 24 november 2023, bevat de volgende nummers: ""Breathe Slow"", ""The Boy Does Nothing"", ""Play Me"", ""Do You Know The Way It Feels"" en meer.Deze versie van Alesha Show verschijnt als een 1xLP.Het product bevat een ondoorzichtig vinyl. Tracklist 1. Alesha Dixon - Welcome to the Alesha Show 2. Alesha Dixon - Let's Get Excited 3. Alesha Dixon - Breathe Slow 4. Alesha Dixon - Cinderella Shoe 5. Alesha Dixon - The Boy Does Nothing 6. Alesha Dixon - Chasing Ghosts 7. Alesha Dixon - Play Me 8. Alesha Dixon - Hand It Over 9. Alesha Dixon - Do You Know the Way It Feels 10. Alesha Dixon - Can I Begin 11. Alesha Dixon - Italians Do It Better 12. Alesha Dixon - Ooh Baby I Like It Like That 13. Alesha Dixon - Don't Ever Let Me Go 14. Alesha Dixon - I'm Thru/Mystery",2026-03-15T11:54:05.440301+00:00
dgmoutlet,2,Alex Warren,"You'll Be Alright, Kid",,https://www.dgmoutlet.nl/alex-warren-you-ll-be-alright-kid/0075678598791,0075678598791,52.50,61.99,"Alex Warren - You'll Be Alright, Kid","You'll Be Alright, Kid van Alex Warren, met release datum 18 juli 2025.Deze versie van You'll Be Alright, Kid verschijnt als een 2xLP.Tracklist 11. Alex Warren - Eternity2. Alex Warren - The Outside3. Alex Warren - First Time On Earth4. Alex Warren - Bloodline (Feat. Jelly Roll)5. Alex Warren - Never Be Far6. Alex Warren - Ordinary7. Alex Warren - Everything8. Alex Warren - Getaway Car9. Alex Warren - Who I Am10. Alex Warren - You Can't Stop ThisTracklist 21. Alex Warren - Burning Down2. Alex Warren - Catch My Breath3. Alex Warren - Carry You Home4. Alex Warren - Troubled Waters5. Alex Warren - Heaven Without You6. Alex Warren - Before You Leave Me7. Alex Warren - Save You a Seat8. Alex Warren - Chasing Shadows9. Alex Warren - Yard Sale10. Alex Warren - You'll Be Alright, Kid",2026-03-15T11:54:05.440301+00:00
dgmoutlet,2,Alfred Brendel/Piano Concerto In A Minor/Schumann,Konzertstuck - LP - Hoes licht beschadigd (vouw,LP,https://www.dgmoutlet.nl/alfred-brendel-piano-concerto-in-a-minor-schumann-konzertstuck-lp-hoes-licht-beschadigd-vouw/K028947892748,028947892748,22.99,49.99,Alfred Brendel/Piano Concerto In A Minor/Schumann - Konzertstuck - LP - Hoes licht beschadigd (vouw,'Piano Concerto In A Minor/Konzertstuck' van Alfred Brendel bestaat uit één klassieke orkest 12 inch lp.,2026-03-15T11:54:05.440301+00:00
dgmoutlet,2,Alice Cooper,Live from the Astroturf - LP,LP,https://www.dgmoutlet.nl/alice-cooper-live-from-the-astroturf-lp/4029759178743,4029759178743,29.99,49.99,Alice Cooper - Live from the Astroturf - LP,"LP Coloured Vinyl 2 stuk(s) 30 september 2022 Productbeschrijving Live From The Astroturf (LP) is een album van Alice Cooper, uitgebracht in 2022. Live From The Astroturf (LP) bevat o.a. de nummers: “Caught In A Dream”, “Be My Lover”, “I'm Eighteen”, “Is It My Body” en vele anderen. Tracklist 1 1. Alice Cooper - Caught in a Dream 2. Alice Cooper - Be My Lover 3. Alice Cooper - I'm Eighteen 4. Alice Cooper - Is It My Body 5. Alice Cooper - No More Mr. Nice Guy 6. Alice Cooper - Under My Wheels 7. Alice Cooper - School's Out 8. Alice Cooper - Elected 9. Alice Cooper - Desperado Tracklist 2 1. Alice Cooper - Live from the Astroturf, Alice Cooper (Documentary Film) 2. Alice Cooper - I'm Eighteen (Live from the Astroturf) [music Video] 3. Alice Cooper - Under My Wheels (Live from the Astroturf) [music Video] 4. Alice Cooper - Interview",2026-03-15T11:54:05.440301+00:00
dgmoutlet,2,Alice Cooper,The Revenge Of Alice Cooper,LP,https://www.dgmoutlet.nl/alice-cooper-the-revenge-of-alice-cooper-lp/4029759206811,4029759206811,37.99,66.90,Alice Cooper - The Revenge Of Alice Cooper (LP),"LPColoured Vinyl2 stuk(s)Introductie: 2025-07-25 The Revenge Of Alice Cooper van Alice Cooper, met release datum 25 juli 2025, bevat de volgende nummers: ""Up All Night"", ""One Night Stand"" en meer.Deze versie van The Revenge Of Alice Cooper verschijnt als een 2xLP in een Gatefold Hoes verpakking.Het product bevat een geel vinyl. Ook bevat het een geel vinyl.Tracklist 11. Alice Cooper - Black Mamba2. Alice Cooper - Wild Ones3. Alice Cooper - Up All Night4. Alice Cooper - Kill the Flies5. Alice Cooper - One Night Stand6. Alice Cooper - Blood On the Sun7. Alice Cooper - Crap That Gets in the Way of Your Dreams8. Alice Cooper - Famous Face9. Alice Cooper - Money Screams10. Alice Cooper - What a Syd11. Alice Cooper - Inter Galactic Vagabond Blues12. Alice Cooper - What Happened to You13. Alice Cooper - I Ain't Done Wrong14. Alice Cooper - See You On the Other Side",2026-03-15T11:54:05.440301+00:00
dgmoutlet,2,Alice In Chains,Best Of Live At The Palladium 1992,LP,https://www.dgmoutlet.nl/alice-in-chains-best-of-live-at-the-palladium-1992-lp/8717662580017,8717662580017,13.99,21.99,Alice In Chains - Best Of Live At The Palladium 1992 (LP),"Let op: Artikel is nieuw en geseald. De onderzijde van de LP hoes beschikt echter over een knik op de hoek. Alice in Chains is een Amerikaanse rockband die is ontstaan in 1987. De band bestaat uit gitarist en vocalist Jerry Cantrell, drummer Sean Kinney, vocalist Layne Staley en bassist Mike Star. Dit album bestaat uit het beste van hun optreden in 1992 in The Palladium Hollywood. Tracklist Plaat, 1. Alice in Chains - Sickman, 2. Alice in Chains - It Ain't Like That, 3. Alice in Chains - Put You Down, 4. Alice in Chains - Would? 5. Alice in Chains - Sunshine, 6. Alice in Chains - We Die Young, 7. Alice in Chains - Real Thing, 8. Alice in Chains - Sea Of Sorrow, 9. Alice in Chains - Bleed The Freak, 10. Alice in Chains - Man In The Box",2026-03-15T11:54:05.440301+00:00
dgmoutlet,2,Alkaline Trio,"Blood, Hair, and Eyeballs LP",LP,https://www.dgmoutlet.nl/alkaline-trio-blood-hair-and-eyeballs-lp/AS4099964000146,4099964000146,21.99,31.99,"Alkaline Trio - Blood, Hair, and Eyeballs LP","LP Standard Edition 1 stuk(s) Introductie: 2024-01-26 Productbeschrijving Blood, Hair, is een album van Alkaline Trio, uitgebracht in 2024. Blood, Hair, bevat o.a. de nummers: “Hot For Preacher”, “Versions Of You”, “Hinterlude”, “Broken Down In A Time Machine” en vele anderen. Tracklist 1. Alkaline Trio - Hot for Preacher 2. Alkaline Trio - Meet Me 3. Alkaline Trio - Versions of You 4. Alkaline Trio - Bad Time 5. Alkaline Trio - Scars 6. Alkaline Trio - Break 7. Alkaline Trio - Shake With Me 8. Alkaline Trio - Blood, Hair, and Eyeballs 9. Alkaline Trio - Hinterlude 10. Alkaline Trio - Broken Down in a Time Machine 11. Alkaline Trio - Teenage Heart",2026-03-15T11:54:05.440301+00:00
dgmoutlet,2,,All Roads Lead Home LP,LP,https://www.dgmoutlet.nl/all-roads-lead-home-lp/0093624869511,0093624869511,18.99,28.99,All Roads Lead Home LP,"LP Standard Edition 1 stuk(s) Introductie: 2023-03-31 Productbeschrijving All Roads Lead Home van Talbot,molina, Lofgren & Young, met release datum 31 maart 2023, bevat de volgende nummers: ""It's Magical (ralph Molina)"", ""Cherish (billy Talbot)"", ""Look Through The Eyes Of Your Heart (ralph Molina)"", ""Go With Me (nils Lofgren)"" en meer. Tracklist 1. Billy Talbot, Ralph Molina, Nils Lofgren & Neil Young - Rain 2. Billy Talbot, Ralph Molina, Nils Lofgren & Neil Young - You Will Never Know 3. Billy Talbot, Ralph Molina, Nils Lofgren & Neil Young - It's Magical 4. Billy Talbot, Ralph Molina, Nils Lofgren & Neil Young - Song of the Seasons 5. Billy Talbot, Ralph Molina, Nils Lofgren & Neil Young - Cherish 6. Billy Talbot, Ralph Molina, Nils Lofgren & Neil Young - Fill My Cup 7. Billy Talbot, Ralph Molina, Nils Lofgren & Neil Young - Look Through the Eyes of Your Heart 8. Billy Talbot, Ralph Molina, Nils Lofgren & Neil Young - The Hunter 9. Billy Talbot, Ralph Molina, Nils Lofgren & Neil Young - Go With Me 10. Billy Talbot, Ralph Molina, Nils Lofgren & Neil Young - Just for You",2026-03-15T11:54:05.440301+00:00
dgmoutlet,2,Allah Las,Autumn Dawn/Hereafter - 12inch Vinyl,,https://www.dgmoutlet.nl/allah-las-autumn-dawn-hereafter-12inch-vinyl/AS0184923122978,0184923122978,12.99,15.99,Allah Las - Autumn Dawn/Hereafter - 12inch Vinyl,"Artiest(en):Â Allah-Las, 03 maart 2017, 12inch Vinyl, Tracklist1. Autumn Dawn2. Hereafter",2026-03-15T11:54:05.440301+00:00
dgmoutlet,2,Allegaeon,DAMNUM,LP,https://www.dgmoutlet.nl/allegaeon-damnum-lp/as039841581614,039841581614,21.99,34.99,Allegaeon - DAMNUM (LP),LP Standard Edition 1 disk maart 2022 Productbeschrijving Damnum is een album van Allegaeon uit 2022 en is uitgebracht onder het label Metal Blade,2026-03-15T11:54:05.440301+00:00
dgmoutlet,2,Amelie Lens,Global Underground #44: Amelie Lens - Antwerp,LP,https://www.dgmoutlet.nl/amelie-lens-global-underground-44-amelie-lens-antwerp/0190296084423,0190296084423,38.99,49.99,Amelie Lens - Global Underground #44: Amelie Lens - Antwerp,"LPColoured Vinyl3 stuk(s)Introductie: 2022-12-09Global Underground #44: Amelie van Amelie Lens, met release datum 9 december 2022, bevat de volgende nummers: ""Sam Paganini - Rave (adam Beyer And Layton Giordani Remix)"" en meer.Deze versie van Global Underground #44: Amelie verschijnt als een 3xLP.Het product bevat een ondoorzichtig, blauw vinyl. Ook bevat het een ondoorzichtig, blauw vinyl. Ook bevat het een ondoorzichtig, blauw vinyl.LP 11:Amelie lens - affection2:Kmyle - glass eyes3:Sam paganini - rave (adam beyer and layton giordani remix)4:Farrago - flavours of youthLP 21:Alt8 - cairo at night (aero remix)2:Elise massoni - tourmaline3:Der lehmann - unloved hate4:Amelie lens - trippin'5:Airod - smoking clouds6:Bones 33 & sens-id - uncountLP 31:Raven - metal on metal2:Anne - my universe3:Luca eck - hide (feat. lvra)4:Swart - downfall5:Ahl iver - time traveller",2026-03-15T11:54:05.440301+00:00
dgmoutlet,2,Analogue Creatures,Immersion - LP 10&quot;,,https://www.dgmoutlet.nl/analogue-creatures-immersion-lp-10-quot/5024545736267,5024545736267,12.99,17.99,Analogue Creatures - Immersion - LP 10&quot;,"Artiest(en): Immersion, 10 INCH (VINYL) , 1 disk , februari 2016, Tracklist, 1. Always The Sea, 2. Shapeshifters, 3. Organic Cities, 4. Mechanical Creatures, 5. Slow Light, Gegevens, Artiest(en), Immersion, Releasedatum, 05 februari 2016, Label, Swim, Productinformatie, Configuratie, 10 INCH (VINYL), Aantal stuks in verpakking, 1 disk, Speelduur, 21:37, Verpakking, Amaray, Overige kenmerken, Box set, Nee, Muziekgenre, Pop",2026-03-15T11:54:05.440301+00:00
